scope,scope_id,scheme,mode,shots,simulator_seed,attack,reference_count,n_member,n_nonmember,auc,advantage,tpr_at_0_1pct_fpr,attained_fpr_at_0_1pct_fpr,tpr_at_1pct_fpr,attained_fpr_at_1pct_fpr,tpr_at_5pct_fpr,attained_fpr_at_5pct_fpr
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,5,deconvolved_lira,16,100,100,0.5677,0.20999999999999996,0.0,0.0,0.02,0.01,0.05,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,6,deconvolved_lira,16,300,300,0.5372444444444444,0.09333333333333338,0.0,0.0,0.016666666666666666,0.01,0.09,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,6,deconvolved_lira,16,100,100,0.5265,0.08999999999999997,0.0,0.0,0.03,0.01,0.1,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,6,deconvolved_lira,16,100,100,0.5569999999999999,0.15000000000000008,0.0,0.0,0.03,0.01,0.11,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,6,deconvolved_lira,16,100,100,0.5256,0.12,0.01,0.0,0.03,0.01,0.06,0.04
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,7,deconvolved_lira,16,300,300,0.5210777777777778,0.06666666666666665,0.0,0.0,0.0033333333333333335,0.006666666666666667,0.02,0.043333333333333335
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,7,deconvolved_lira,16,100,100,0.4896999999999999,0.050000000000000044,0.0,0.0,0.0,0.0,0.02,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,7,deconvolved_lira,16,100,100,0.5700000000000001,0.17000000000000004,0.0,0.0,0.01,0.01,0.02,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,7,deconvolved_lira,16,100,100,0.4976,0.10000000000000009,0.01,0.0,0.01,0.0,0.02,0.03
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,8,deconvolved_lira,16,300,300,0.5673333333333334,0.12666666666666665,0.0,0.0,0.006666666666666667,0.0033333333333333335,0.05,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,8,deconvolved_lira,16,100,100,0.5365,0.12000000000000002,0.02,0.0,0.02,0.0,0.1,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,8,deconvolved_lira,16,100,100,0.5603,0.12999999999999995,0.0,0.0,0.01,0.01,0.03,0.05
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,8,deconvolved_lira,16,100,100,0.6111000000000001,0.21000000000000008,0.0,0.0,0.0,0.0,0.01,0.02
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,9,deconvolved_lira,16,300,300,0.5271333333333333,0.06333333333333335,0.0,0.0,0.01,0.01,0.07666666666666666,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,9,deconvolved_lira,16,100,100,0.5536000000000001,0.15999999999999992,0.01,0.0,0.02,0.01,0.05,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,9,deconvolved_lira,16,100,100,0.47929999999999995,0.04,0.0,0.0,0.0,0.0,0.08,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,9,deconvolved_lira,16,100,100,0.544,0.13,0.0,0.0,0.04,0.01,0.1,0.04
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,0,affine_channel_lira,16,300,300,0.5332888888888888,0.08666666666666667,0.0,0.0,0.01,0.006666666666666667,0.07,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,0,affine_channel_lira,16,100,100,0.5043,0.12,0.0,0.0,0.01,0.01,0.04,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,0,affine_channel_lira,16,100,100,0.5501,0.13,0.0,0.0,0.02,0.01,0.08,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,0,affine_channel_lira,16,100,100,0.5493999999999999,0.12,0.0,0.0,0.02,0.01,0.14,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,1,affine_channel_lira,16,300,300,0.49237777777777775,0.03333333333333338,0.0,0.0,0.006666666666666667,0.006666666666666667,0.05333333333333334,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,1,affine_channel_lira,16,100,100,0.4696,0.020000000000000018,0.01,0.0,0.01,0.0,0.05,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,1,affine_channel_lira,16,100,100,0.537,0.13,0.0,0.0,0.01,0.01,0.05,0.04
target,MNIST_QNN_eff_su2_r1_d2_s45,leave_target_out,noisy_shot,128,1,affine_channel_lira,16,100,100,0.4697,0.020000000000000018,0.0,0.0,0.0,0.0,0.07,0.05
cell,eff_su2_r1_d2,leave_target_out,noisy_shot,128,2,affine_channel_lira,16,300,300,0.5118333333333334,0.07999999999999996,0.0,0.0,0.0033333333333333335,0.01,0.04,0.05
target,MNIST_QNN_eff_su2_r1_d2_s43,leave_target_out,noisy_shot,128,2,affine_channel_lira,16,100,100,0.47409999999999997,0.05000000000000002,0.01,0.0,0.01,0.0,0.09,0.05
target,MNIST_QNN_eff_su2_r1_d2_s44,leave_target_out,noisy_shot,128,2,affine_channel_lira,16,100,100,0.5221,0.13,0.0,0.0,0.0,0.0,0.02,0.04
