scope,scope_id,scheme,mode,shots,simulator_seed,attack,reference_count,n_member,n_nonmember,auc,advantage,tpr_at_0_1pct_fpr,attained_fpr_at_0_1pct_fpr,tpr_at_1pct_fpr,attained_fpr_at_1pct_fpr,tpr_at_5pct_fpr,attained_fpr_at_5pct_fpr
cell,eff_su2_r5_d2,leave_target_out,noisy_shot,128,7,matched_reference_lira_offline_fixed_variance,16,3000,3000,0.5021383333333334,0.02300000000000002,0.0006666666666666666,0.001,0.005333333333333333,0.01,0.043666666666666666,0.049
target,MNIST_QNN_eff_su2_r5_d2_p7_s143,leave_target_out,noisy_shot,128,7,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.506868,0.040000000000000036,0.003,0.001,0.012,0.009,0.045,0.05
target,MNIST_QNN_eff_su2_r5_d2_p7_s144,leave_target_out,noisy_shot,128,7,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.48317600000000005,0.013000000000000012,0.0,0.0,0.002,0.01,0.037,0.047
target,MNIST_QNN_eff_su2_r5_d2_p7_s145,leave_target_out,noisy_shot,128,7,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.515888,0.04200000000000004,0.001,0.001,0.003,0.01,0.051,0.049
cell,eff_su2_r5_d2,leave_target_out,noisy_shot,128,8,matched_reference_lira_offline_fixed_variance,16,3000,3000,0.5106968888888889,0.025666666666666726,0.0003333333333333333,0.001,0.006333333333333333,0.01,0.056666666666666664,0.049666666666666665
target,MNIST_QNN_eff_su2_r5_d2_p7_s143,leave_target_out,noisy_shot,128,8,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.522691,0.05399999999999999,0.001,0.0,0.006,0.009,0.061,0.049
target,MNIST_QNN_eff_su2_r5_d2_p7_s144,leave_target_out,noisy_shot,128,8,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.477966,0.0030000000000000027,0.0,0.0,0.003,0.01,0.028,0.05
target,MNIST_QNN_eff_su2_r5_d2_p7_s145,leave_target_out,noisy_shot,128,8,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.530753,0.050000000000000044,0.001,0.0,0.014,0.009,0.071,0.05
cell,eff_su2_r5_d2,leave_target_out,noisy_shot,128,9,matched_reference_lira_offline_fixed_variance,16,3000,3000,0.49723949999999995,0.015000000000000013,0.0,0.0,0.007,0.01,0.045,0.049666666666666665
target,MNIST_QNN_eff_su2_r5_d2_p7_s143,leave_target_out,noisy_shot,128,9,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.5018,0.028000000000000025,0.008,0.001,0.012,0.008,0.048,0.05
target,MNIST_QNN_eff_su2_r5_d2_p7_s144,leave_target_out,noisy_shot,128,9,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.498321,0.03600000000000003,0.0,0.0,0.002,0.007,0.035,0.049
target,MNIST_QNN_eff_su2_r5_d2_p7_s145,leave_target_out,noisy_shot,128,9,matched_reference_lira_offline_fixed_variance,16,1000,1000,0.4930245,0.018000000000000016,0.0,0.0,0.009,0.008,0.045,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,0,loss_mia,0,3000,3000,0.5208684444444445,0.03966666666666663,0.0023333333333333335,0.0006666666666666666,0.014666666666666666,0.007666666666666666,0.064,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,0,loss_mia,0,1000,1000,0.513206,0.03500000000000003,0.004,0.001,0.015,0.01,0.057,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,0,loss_mia,0,1000,1000,0.525773,0.05300000000000005,0.01,0.001,0.027,0.009,0.077,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,0,loss_mia,0,1000,1000,0.523366,0.051999999999999935,0.001,0.0,0.004,0.009,0.059,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,1,loss_mia,0,3000,3000,0.5195752222222222,0.04400000000000004,0.0026666666666666666,0.001,0.009666666666666667,0.009666666666666667,0.06133333333333333,0.049
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,1,loss_mia,0,1000,1000,0.513003,0.040999999999999925,0.002,0.001,0.013,0.01,0.063,0.049
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,1,loss_mia,0,1000,1000,0.525906,0.05500000000000005,0.004,0.001,0.007,0.007,0.062,0.047
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,1,loss_mia,0,1000,1000,0.519728,0.04899999999999993,0.003,0.001,0.009,0.009,0.058,0.048
cell,z_r1_d6,leave_target_out,noisy_shot,128,2,loss_mia,0,3000,3000,0.5151675555555555,0.040000000000000036,0.0013333333333333333,0.001,0.014333333333333333,0.01,0.05333333333333334,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,2,loss_mia,0,1000,1000,0.514663,0.041000000000000036,0.003,0.001,0.016,0.01,0.054,0.047
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,2,loss_mia,0,1000,1000,0.523494,0.050000000000000044,0.003,0.001,0.014,0.01,0.058,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,2,loss_mia,0,1000,1000,0.507781,0.04500000000000004,0.002,0.001,0.012,0.008,0.054,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,3,loss_mia,0,3000,3000,0.5299992222222222,0.05066666666666675,0.003,0.001,0.015,0.01,0.052,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,3,loss_mia,0,1000,1000,0.527172,0.06399999999999995,0.003,0.001,0.011,0.009,0.053,0.046
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,3,loss_mia,0,1000,1000,0.539726,0.07600000000000007,0.007,0.001,0.017,0.009,0.06,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,3,loss_mia,0,1000,1000,0.523093,0.04099999999999998,0.0,0.0,0.003,0.005,0.05,0.049
cell,z_r1_d6,leave_target_out,noisy_shot,128,4,loss_mia,0,3000,3000,0.520958,0.054333333333333345,0.005,0.001,0.015,0.009333333333333334,0.057666666666666665,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,4,loss_mia,0,1000,1000,0.510059,0.03600000000000003,0.008,0.001,0.013,0.005,0.051,0.046
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,4,loss_mia,0,1000,1000,0.529927,0.06900000000000006,0.008,0.001,0.022,0.01,0.071,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,4,loss_mia,0,1000,1000,0.523201,0.06600000000000006,0.003,0.001,0.013,0.01,0.059,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,5,loss_mia,0,3000,3000,0.5203508888888888,0.03933333333333333,0.003,0.001,0.01633333333333333,0.01,0.05,0.049
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,5,loss_mia,0,1000,1000,0.51717,0.049000000000000044,0.002,0.001,0.015,0.01,0.059,0.045
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,5,loss_mia,0,1000,1000,0.530261,0.05400000000000005,0.005,0.0,0.017,0.01,0.07,0.049
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,5,loss_mia,0,1000,1000,0.51307,0.05699999999999994,0.003,0.001,0.009,0.005,0.034,0.047
cell,z_r1_d6,leave_target_out,noisy_shot,128,6,loss_mia,0,3000,3000,0.5200992222222223,0.038000000000000034,0.003,0.0006666666666666666,0.014,0.009666666666666667,0.057,0.049
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,6,loss_mia,0,1000,1000,0.523037,0.050000000000000044,0.007,0.001,0.024,0.01,0.048,0.047
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,6,loss_mia,0,1000,1000,0.519752,0.052000000000000046,0.003,0.001,0.016,0.01,0.068,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,6,loss_mia,0,1000,1000,0.5173869999999999,0.039999999999999925,0.0,0.0,0.015,0.01,0.066,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,7,loss_mia,0,3000,3000,0.5237995555555555,0.03833333333333333,0.0016666666666666668,0.0006666666666666666,0.01633333333333333,0.008666666666666666,0.056,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,7,loss_mia,0,1000,1000,0.510663,0.032,0.003,0.001,0.016,0.009,0.059,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,7,loss_mia,0,1000,1000,0.530314,0.05700000000000005,0.009,0.0,0.016,0.008,0.065,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,7,loss_mia,0,1000,1000,0.5292319999999999,0.06700000000000006,0.006,0.001,0.013,0.007,0.046,0.049
cell,z_r1_d6,leave_target_out,noisy_shot,128,8,loss_mia,0,3000,3000,0.521583,0.038000000000000034,0.0013333333333333333,0.0006666666666666666,0.015,0.009666666666666667,0.057,0.049666666666666665
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,8,loss_mia,0,1000,1000,0.509328,0.027000000000000024,0.001,0.001,0.014,0.01,0.06,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,8,loss_mia,0,1000,1000,0.53835,0.06700000000000006,0.003,0.001,0.022,0.01,0.071,0.048
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,8,loss_mia,0,1000,1000,0.5161720000000001,0.04799999999999993,0.003,0.001,0.009,0.01,0.039,0.048
cell,z_r1_d6,leave_target_out,noisy_shot,128,9,loss_mia,0,3000,3000,0.5151356666666667,0.040000000000000036,0.0023333333333333335,0.001,0.013333333333333334,0.01,0.05366666666666667,0.049666666666666665
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,9,loss_mia,0,1000,1000,0.5165839999999999,0.03700000000000003,0.002,0.001,0.017,0.008,0.045,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,9,loss_mia,0,1000,1000,0.524677,0.05400000000000005,0.004,0.001,0.022,0.01,0.063,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,9,loss_mia,0,1000,1000,0.5038279999999999,0.04699999999999993,0.002,0.0,0.016,0.01,0.049,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,0,latent_lira_mismatched,16,3000,3000,0.5131464444444445,0.03733333333333333,0.0003333333333333333,0.0006666666666666666,0.007,0.01,0.047,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,0,latent_lira_mismatched,16,1000,1000,0.511838,0.040000000000000036,0.001,0.001,0.009,0.01,0.05,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,0,latent_lira_mismatched,16,1000,1000,0.514972,0.06000000000000005,0.002,0.001,0.008,0.006,0.05,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,0,latent_lira_mismatched,16,1000,1000,0.512663,0.03200000000000003,0.0,0.0,0.008,0.01,0.044,0.049
cell,z_r1_d6,leave_target_out,noisy_shot,128,1,latent_lira_mismatched,16,3000,3000,0.5132422222222223,0.03633333333333333,0.0003333333333333333,0.001,0.008333333333333333,0.009666666666666667,0.049,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,1,latent_lira_mismatched,16,1000,1000,0.507597,0.040000000000000036,0.001,0.001,0.014,0.01,0.063,0.049
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,1,latent_lira_mismatched,16,1000,1000,0.507418,0.052999999999999936,0.001,0.001,0.009,0.01,0.039,0.048
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,1,latent_lira_mismatched,16,1000,1000,0.524875,0.05199999999999999,0.0,0.0,0.01,0.01,0.052,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,2,latent_lira_mismatched,16,3000,3000,0.5077022222222223,0.03533333333333333,0.0006666666666666666,0.001,0.008666666666666666,0.008333333333333333,0.04466666666666667,0.049666666666666665
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,2,latent_lira_mismatched,16,1000,1000,0.504815,0.04800000000000004,0.003,0.001,0.013,0.009,0.043,0.048
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,2,latent_lira_mismatched,16,1000,1000,0.49987500000000007,0.03399999999999992,0.0,0.0,0.01,0.009,0.037,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,2,latent_lira_mismatched,16,1000,1000,0.5181060000000001,0.05300000000000005,0.001,0.0,0.008,0.009,0.061,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,3,latent_lira_mismatched,16,3000,3000,0.5071423333333334,0.033666666666666734,0.0,0.0,0.006666666666666667,0.01,0.048,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,3,latent_lira_mismatched,16,1000,1000,0.49536,0.03400000000000003,0.0,0.0,0.005,0.006,0.047,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,3,latent_lira_mismatched,16,1000,1000,0.512732,0.04200000000000004,0.0,0.0,0.014,0.01,0.053,0.049
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,3,latent_lira_mismatched,16,1000,1000,0.513447,0.04999999999999993,0.0,0.0,0.004,0.008,0.044,0.049
cell,z_r1_d6,leave_target_out,noisy_shot,128,4,latent_lira_mismatched,16,3000,3000,0.5120041111111111,0.03600000000000003,0.001,0.0006666666666666666,0.010666666666666666,0.01,0.04733333333333333,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,4,latent_lira_mismatched,16,1000,1000,0.517268,0.039000000000000035,0.0,0.0,0.008,0.008,0.041,0.047
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,4,latent_lira_mismatched,16,1000,1000,0.513913,0.05800000000000005,0.002,0.001,0.013,0.008,0.056,0.049
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,4,latent_lira_mismatched,16,1000,1000,0.504764,0.030000000000000027,0.001,0.0,0.01,0.01,0.041,0.049
cell,z_r1_d6,leave_target_out,noisy_shot,128,5,latent_lira_mismatched,16,3000,3000,0.502567,0.016000000000000014,0.0013333333333333333,0.001,0.008333333333333333,0.01,0.047,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,5,latent_lira_mismatched,16,1000,1000,0.49978199999999995,0.027000000000000024,0.001,0.001,0.005,0.01,0.053,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,5,latent_lira_mismatched,16,1000,1000,0.507628,0.028000000000000025,0.004,0.001,0.012,0.009,0.055,0.049
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,5,latent_lira_mismatched,16,1000,1000,0.499606,0.020000000000000018,0.0,0.0,0.007,0.01,0.042,0.049
cell,z_r1_d6,leave_target_out,noisy_shot,128,6,latent_lira_mismatched,16,3000,3000,0.5228213333333334,0.05133333333333334,0.0003333333333333333,0.0006666666666666666,0.008333333333333333,0.009666666666666667,0.049666666666666665,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,6,latent_lira_mismatched,16,1000,1000,0.521393,0.062000000000000055,0.0,0.0,0.006,0.008,0.038,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,6,latent_lira_mismatched,16,1000,1000,0.525984,0.06599999999999995,0.0,0.0,0.009,0.01,0.057,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,6,latent_lira_mismatched,16,1000,1000,0.5214300000000001,0.04600000000000004,0.0,0.0,0.011,0.009,0.06,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,7,latent_lira_mismatched,16,3000,3000,0.5103788888888889,0.04133333333333333,0.0,0.0,0.012333333333333333,0.009,0.049666666666666665,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,7,latent_lira_mismatched,16,1000,1000,0.509663,0.04500000000000004,0.001,0.001,0.011,0.006,0.056,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,7,latent_lira_mismatched,16,1000,1000,0.5166630000000001,0.04300000000000004,0.003,0.001,0.015,0.008,0.054,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,7,latent_lira_mismatched,16,1000,1000,0.504885,0.04500000000000004,0.0,0.0,0.008,0.01,0.042,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,8,latent_lira_mismatched,16,3000,3000,0.5087896666666667,0.02366666666666667,0.001,0.0006666666666666666,0.008333333333333333,0.009666666666666667,0.046,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,8,latent_lira_mismatched,16,1000,1000,0.503168,0.02299999999999991,0.0,0.0,0.01,0.01,0.042,0.048
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,8,latent_lira_mismatched,16,1000,1000,0.521751,0.05700000000000005,0.008,0.001,0.01,0.009,0.049,0.048
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,8,latent_lira_mismatched,16,1000,1000,0.500798,0.02300000000000002,0.001,0.0,0.003,0.01,0.042,0.046
cell,z_r1_d6,leave_target_out,noisy_shot,128,9,latent_lira_mismatched,16,3000,3000,0.5132028888888889,0.04133333333333333,0.0016666666666666668,0.001,0.009666666666666667,0.009,0.052333333333333336,0.049666666666666665
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,9,latent_lira_mismatched,16,1000,1000,0.516794,0.06699999999999995,0.002,0.0,0.008,0.006,0.049,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,9,latent_lira_mismatched,16,1000,1000,0.511077,0.03499999999999992,0.002,0.001,0.01,0.01,0.055,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,9,latent_lira_mismatched,16,1000,1000,0.511949,0.04500000000000004,0.001,0.0,0.011,0.009,0.052,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,0,deconvolved_lira,16,3000,3000,0.5118016666666667,0.03799999999999992,0.0006666666666666666,0.001,0.009666666666666667,0.01,0.04766666666666667,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,0,deconvolved_lira,16,1000,1000,0.522361,0.051999999999999935,0.001,0.001,0.014,0.009,0.047,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,0,deconvolved_lira,16,1000,1000,0.504273,0.03200000000000003,0.006,0.001,0.01,0.01,0.051,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,0,deconvolved_lira,16,1000,1000,0.508865,0.039000000000000035,0.001,0.001,0.007,0.01,0.043,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,1,deconvolved_lira,16,3000,3000,0.5094937777777777,0.030000000000000027,0.0003333333333333333,0.0006666666666666666,0.010333333333333333,0.01,0.04666666666666667,0.049666666666666665
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,1,deconvolved_lira,16,1000,1000,0.508118,0.030000000000000027,0.001,0.001,0.014,0.01,0.057,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,1,deconvolved_lira,16,1000,1000,0.499027,0.030000000000000027,0.001,0.001,0.012,0.01,0.041,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,1,deconvolved_lira,16,1000,1000,0.521498,0.04500000000000004,0.0,0.0,0.013,0.01,0.045,0.047
cell,z_r1_d6,leave_target_out,noisy_shot,128,2,deconvolved_lira,16,3000,3000,0.5059504444444445,0.03066666666666673,0.001,0.0003333333333333333,0.009,0.009666666666666667,0.036333333333333336,0.048666666666666664
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,2,deconvolved_lira,16,1000,1000,0.5037429999999999,0.051999999999999935,0.002,0.0,0.012,0.009,0.038,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,2,deconvolved_lira,16,1000,1000,0.5004250000000001,0.02400000000000002,0.0,0.0,0.004,0.01,0.028,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,2,deconvolved_lira,16,1000,1000,0.5134529999999999,0.04300000000000004,0.001,0.0,0.009,0.006,0.048,0.048
cell,z_r1_d6,leave_target_out,noisy_shot,128,3,deconvolved_lira,16,3000,3000,0.5099584444444445,0.02633333333333343,0.0006666666666666666,0.001,0.007666666666666666,0.01,0.039,0.04933333333333333
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,3,deconvolved_lira,16,1000,1000,0.496188,0.018000000000000016,0.003,0.001,0.01,0.01,0.04,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,3,deconvolved_lira,16,1000,1000,0.514543,0.04600000000000004,0.001,0.001,0.014,0.01,0.043,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,3,deconvolved_lira,16,1000,1000,0.5189079999999999,0.04799999999999993,0.001,0.001,0.001,0.001,0.032,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,4,deconvolved_lira,16,3000,3000,0.506432,0.02533333333333332,0.002,0.001,0.010333333333333333,0.01,0.04766666666666667,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,4,deconvolved_lira,16,1000,1000,0.510875,0.028000000000000025,0.001,0.001,0.007,0.009,0.043,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,4,deconvolved_lira,16,1000,1000,0.504981,0.03500000000000003,0.003,0.001,0.016,0.008,0.056,0.049
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,4,deconvolved_lira,16,1000,1000,0.503769,0.03299999999999992,0.002,0.0,0.008,0.009,0.044,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,5,deconvolved_lira,16,3000,3000,0.504949,0.022333333333333316,0.001,0.001,0.007333333333333333,0.009666666666666667,0.04666666666666667,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,5,deconvolved_lira,16,1000,1000,0.5133000000000001,0.03999999999999998,0.0,0.0,0.007,0.007,0.046,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,5,deconvolved_lira,16,1000,1000,0.503724,0.034,0.001,0.001,0.017,0.009,0.055,0.049
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,5,deconvolved_lira,16,1000,1000,0.49740700000000004,0.028000000000000025,0.0,0.0,0.004,0.01,0.031,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,6,deconvolved_lira,16,3000,3000,0.5155068888888888,0.033333333333333326,0.001,0.0003333333333333333,0.01,0.009666666666666667,0.051,0.049666666666666665
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,6,deconvolved_lira,16,1000,1000,0.527717,0.062,0.001,0.001,0.01,0.01,0.049,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,6,deconvolved_lira,16,1000,1000,0.511556,0.039999999999999925,0.001,0.0,0.006,0.008,0.055,0.047
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,6,deconvolved_lira,16,1000,1000,0.508175,0.03600000000000003,0.002,0.001,0.014,0.008,0.051,0.048
cell,z_r1_d6,leave_target_out,noisy_shot,128,7,deconvolved_lira,16,3000,3000,0.49758311111111114,0.022333333333333316,0.001,0.001,0.013666666666666667,0.01,0.047,0.049666666666666665
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,7,deconvolved_lira,16,1000,1000,0.495826,0.02300000000000002,0.002,0.001,0.015,0.01,0.049,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,7,deconvolved_lira,16,1000,1000,0.49662500000000004,0.019000000000000017,0.0,0.0,0.016,0.008,0.053,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,7,deconvolved_lira,16,1000,1000,0.49972399999999995,0.04700000000000004,0.0,0.0,0.013,0.01,0.034,0.05
cell,z_r1_d6,leave_target_out,noisy_shot,128,8,deconvolved_lira,16,3000,3000,0.4994238888888889,0.015000000000000013,0.0023333333333333335,0.001,0.01,0.009666666666666667,0.04933333333333333,0.05
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,8,deconvolved_lira,16,1000,1000,0.499788,0.029000000000000026,0.002,0.001,0.015,0.01,0.044,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,8,deconvolved_lira,16,1000,1000,0.510791,0.03899999999999998,0.006,0.001,0.012,0.007,0.064,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,8,deconvolved_lira,16,1000,1000,0.48742599999999997,0.007000000000000006,0.001,0.0,0.006,0.01,0.029,0.049
cell,z_r1_d6,leave_target_out,noisy_shot,128,9,deconvolved_lira,16,3000,3000,0.508029111111111,0.030333333333333323,0.0026666666666666666,0.001,0.011,0.009666666666666667,0.04533333333333334,0.048666666666666664
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,9,deconvolved_lira,16,1000,1000,0.5180159999999999,0.06099999999999994,0.004,0.001,0.011,0.01,0.041,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,9,deconvolved_lira,16,1000,1000,0.49660300000000007,0.019000000000000003,0.004,0.001,0.009,0.009,0.053,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,9,deconvolved_lira,16,1000,1000,0.5098609999999999,0.04400000000000004,0.003,0.001,0.013,0.01,0.046,0.046
cell,z_r1_d6,leave_target_out,noisy_shot,128,0,affine_channel_lira,16,3000,3000,0.5176041111111112,0.04066666666666674,0.0016666666666666668,0.0006666666666666666,0.009666666666666667,0.009666666666666667,0.05266666666666667,0.04933333333333333
target,MNIST_QNN_z_r1_d6_p7_s143,leave_target_out,noisy_shot,128,0,affine_channel_lira,16,1000,1000,0.5241709999999999,0.06000000000000005,0.001,0.001,0.008,0.008,0.044,0.05
target,MNIST_QNN_z_r1_d6_p7_s144,leave_target_out,noisy_shot,128,0,affine_channel_lira,16,1000,1000,0.506134,0.029000000000000026,0.003,0.0,0.01,0.009,0.059,0.05
target,MNIST_QNN_z_r1_d6_p7_s145,leave_target_out,noisy_shot,128,0,affine_channel_lira,16,1000,1000,0.5232570000000001,0.04800000000000004,0.002,0.0,0.009,0.01,0.052,0.049
cell,z_r1_d6,leave_target_out,noisy_shot,128,1,affine_channel_lira,16,3000,3000,0.5096512222222223,0.021666666666666723,0.0026666666666666666,0.001,0.010666666666666666,0.01,0.05633333333333333,0.05
