experiment,dataset,architecture,fm_kind,reps,depth,n_wires,model_seed,data_seed,structural_cell_id,risk_role,comparison_group,selection_order,original_acc_train,original_acc_test,original_gap,selection_basis,target_id,mode,shots,simulator_seed,transpiler_seed,backend_name,noise_model_loaded,quantum_execution_scope,train_accuracy,test_accuracy,accuracy_gap,train_loss,test_loss,loss_gap,n_member,n_nonmember,fpr_resolution,attack,roc_auc,auc_record_ci95_low,auc_record_ci95_high,auc_record_bootstrap_valid,auc_record_ci_method,auc_record_bootstrap_unit,auc_record_bootstrap_replicates,balanced_accuracy,membership_advantage,crossfit_tpr,crossfit_fpr,crossfit_folds,tpr_at_5pct_fpr,attained_fpr_for_5pct,tpr_at_10pct_fpr,attained_fpr_for_10pct,exact_train_accuracy,exact_test_accuracy,exact_accuracy_gap,exact_train_loss,exact_test_loss,exact_loss_gap,exact_roc_auc,exact_balanced_accuracy,exact_membership_advantage,exact_crossfit_tpr,exact_crossfit_fpr,exact_tpr_at_5pct_fpr,exact_tpr_at_10pct_fpr,delta_train_accuracy_from_exact,delta_test_accuracy_from_exact,delta_accuracy_gap_from_exact,delta_train_loss_from_exact,delta_test_loss_from_exact,delta_loss_gap_from_exact,delta_roc_auc_from_exact,delta_balanced_accuracy_from_exact,delta_membership_advantage_from_exact,delta_crossfit_tpr_from_exact,delta_crossfit_fpr_from_exact,delta_tpr_at_5pct_fpr_from_exact,delta_tpr_at_10pct_fpr_from_exact
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,0,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.72,0.21999999999999997,0.2687604817491956,0.6581942687742413,0.38943378702504566,100,100,0.01,correctness,0.61,0.56,0.6599999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.61,0.21999999999999997,0.94,0.72,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,0.009999999999999898,0.010000000000000009,-1.1102230246251565e-16,0.06760230615327598,-0.04181880861535314,-0.10942111476862909,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,0.009999999999999898,0.010000000000000009,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,1,2026,ibm_kingston,True,full_main_quantum_stack,0.92,0.72,0.20000000000000007,0.2623528646305203,0.6696779869671445,0.4073251223366242,100,100,0.01,loss,0.5916999999999999,0.512295,0.6697025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5700000000000001,0.14,0.8,0.66,5,0.03,0.05,0.08,0.09,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,-0.010000000000000009,0.010000000000000009,-0.020000000000000018,0.06119468903460071,-0.030335090422449862,-0.09152977945705054,0.016999999999999904,-0.05499999999999994,-0.10999999999999999,-0.15999999999999992,-0.04999999999999993,0.019999999999999997,-0.009999999999999995
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,1,2026,ibm_kingston,True,full_main_quantum_stack,0.92,0.72,0.20000000000000007,0.2623528646305203,0.6696779869671445,0.4073251223366242,100,100,0.01,confidence,0.5246999999999999,0.44310000000000005,0.6028025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.485,-0.029999999999999916,0.67,0.7,5,0.03,0.05,0.08,0.09,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,-0.010000000000000009,0.010000000000000009,-0.020000000000000018,0.06119468903460071,-0.030335090422449862,-0.09152977945705054,0.02169999999999994,0.0050000000000000044,0.01000000000000012,0.15000000000000002,0.1399999999999999,0.019999999999999997,-0.009999999999999995
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,1,2026,ibm_kingston,True,full_main_quantum_stack,0.92,0.72,0.20000000000000007,0.2623528646305203,0.6696779869671445,0.4073251223366242,100,100,0.01,correctness,0.6000000000000001,0.55,0.6500000000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.6000000000000001,0.20000000000000007,0.92,0.72,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,-0.010000000000000009,0.010000000000000009,-0.020000000000000018,0.06119468903460071,-0.030335090422449862,-0.09152977945705054,-0.010000000000000009,-0.009999999999999898,-0.020000000000000018,-0.010000000000000009,0.010000000000000009,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,2,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.72,0.21999999999999997,0.2699088711151853,0.6546637101849774,0.3847548390697921,100,100,0.01,loss,0.581,0.49859499999999995,0.6583074999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.585,0.16999999999999993,0.84,0.67,5,0.02,0.02,0.08,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,0.009999999999999898,0.010000000000000009,-1.1102230246251565e-16,0.06875069551926569,-0.04534936720461702,-0.11410006272388268,0.006299999999999972,-0.040000000000000036,-0.08000000000000007,-0.12,-0.039999999999999925,0.01,-0.009999999999999995
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,2,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.72,0.21999999999999997,0.2699088711151853,0.6546637101849774,0.3847548390697921,100,100,0.01,confidence,0.5165,0.43759499999999996,0.5953075000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.485,-0.030000000000000027,0.75,0.78,5,0.02,0.02,0.08,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,0.009999999999999898,0.010000000000000009,-1.1102230246251565e-16,0.06875069551926569,-0.04534936720461702,-0.11410006272388268,0.013499999999999956,0.0050000000000000044,0.010000000000000009,0.22999999999999998,0.21999999999999997,0.01,-0.009999999999999995
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,2,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.72,0.21999999999999997,0.2699088711151853,0.6546637101849774,0.3847548390697921,100,100,0.01,correctness,0.61,0.56,0.6599999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.61,0.21999999999999997,0.94,0.72,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,0.009999999999999898,0.010000000000000009,-1.1102230246251565e-16,0.06875069551926569,-0.04534936720461702,-0.11410006272388268,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,0.009999999999999898,0.010000000000000009,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,3,2026,ibm_kingston,True,full_main_quantum_stack,0.92,0.74,0.18000000000000005,0.2883321678172797,0.651677083123941,0.3633449153066613,100,100,0.01,loss,0.579,0.4985,0.6594049999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.555,0.1100000000000001,0.8,0.69,5,0.06,0.05,0.11,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,-0.010000000000000009,0.030000000000000027,-0.040000000000000036,0.0871739922213601,-0.04833599426565338,-0.13550998648701346,0.0042999999999999705,-0.06999999999999995,-0.1399999999999999,-0.15999999999999992,-0.020000000000000018,0.049999999999999996,0.020000000000000004
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,3,2026,ibm_kingston,True,full_main_quantum_stack,0.92,0.74,0.18000000000000005,0.2883321678172797,0.651677083123941,0.3633449153066613,100,100,0.01,confidence,0.5136000000000001,0.43379249999999997,0.5953025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.505,0.010000000000000009,0.65,0.64,5,0.06,0.05,0.11,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,-0.010000000000000009,0.030000000000000027,-0.040000000000000036,0.0871739922213601,-0.04833599426565338,-0.13550998648701346,0.010600000000000054,0.025000000000000022,0.050000000000000044,0.13,0.07999999999999996,0.049999999999999996,0.020000000000000004
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,3,2026,ibm_kingston,True,full_main_quantum_stack,0.92,0.74,0.18000000000000005,0.2883321678172797,0.651677083123941,0.3633449153066613,100,100,0.01,correctness,0.5900000000000001,0.54,0.64,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5900000000000001,0.18000000000000005,0.92,0.74,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,-0.010000000000000009,0.030000000000000027,-0.040000000000000036,0.0871739922213601,-0.04833599426565338,-0.13550998648701346,-0.020000000000000018,-0.019999999999999907,-0.040000000000000036,-0.010000000000000009,0.030000000000000027,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,4,2026,ibm_kingston,True,full_main_quantum_stack,0.96,0.72,0.24,0.2593388637411408,0.631447666923632,0.3721088031824912,100,100,0.01,loss,0.5793999999999999,0.5005000000000001,0.6583025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.61,0.22000000000000008,0.93,0.71,5,0.06,0.04,0.08,0.06,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,0.029999999999999916,0.010000000000000009,0.019999999999999907,0.05818068814522118,-0.06856541046596243,-0.12674609861118358,0.0046999999999999265,-0.015000000000000013,-0.029999999999999916,-0.029999999999999916,0.0,0.049999999999999996,-0.009999999999999995
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,4,2026,ibm_kingston,True,full_main_quantum_stack,0.96,0.72,0.24,0.2593388637411408,0.631447666923632,0.3721088031824912,100,100,0.01,confidence,0.5123,0.4308,0.5894050000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.49,-0.020000000000000018,0.59,0.61,5,0.06,0.04,0.08,0.06,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,0.029999999999999916,0.010000000000000009,0.019999999999999907,0.05818068814522118,-0.06856541046596243,-0.12674609861118358,0.009299999999999975,0.010000000000000009,0.020000000000000018,0.06999999999999995,0.04999999999999993,0.049999999999999996,-0.009999999999999995
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,4,2026,ibm_kingston,True,full_main_quantum_stack,0.96,0.72,0.24,0.2593388637411408,0.631447666923632,0.3721088031824912,100,100,0.01,correctness,0.62,0.575,0.6699999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.62,0.24,0.96,0.72,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,0.029999999999999916,0.010000000000000009,0.019999999999999907,0.05818068814522118,-0.06856541046596243,-0.12674609861118358,0.009999999999999898,0.010000000000000009,0.019999999999999907,0.029999999999999916,0.010000000000000009,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,5,2026,ibm_kingston,True,full_main_quantum_stack,0.95,0.73,0.21999999999999997,0.28117982977535577,0.6148144053912256,0.3336345756158698,100,100,0.01,loss,0.5776,0.4984975,0.6553025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.595,0.19000000000000006,0.9,0.71,5,0.05,0.05,0.11,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,0.019999999999999907,0.020000000000000018,-1.1102230246251565e-16,0.08002165417943616,-0.08519867199836884,-0.16522032617780497,0.0029000000000000137,-0.030000000000000027,-0.05999999999999994,-0.05999999999999994,0.0,0.04,0.020000000000000004
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,5,2026,ibm_kingston,True,full_main_quantum_stack,0.95,0.73,0.21999999999999997,0.28117982977535577,0.6148144053912256,0.3336345756158698,100,100,0.01,confidence,0.5127999999999999,0.43469750000000007,0.5913025000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.485,-0.02999999999999997,0.26,0.29,5,0.05,0.05,0.11,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,0.019999999999999907,0.020000000000000018,-1.1102230246251565e-16,0.08002165417943616,-0.08519867199836884,-0.16522032617780497,0.00979999999999992,0.0050000000000000044,0.010000000000000064,-0.26,-0.2700000000000001,0.04,0.020000000000000004
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,5,2026,ibm_kingston,True,full_main_quantum_stack,0.95,0.73,0.21999999999999997,0.28117982977535577,0.6148144053912256,0.3336345756158698,100,100,0.01,correctness,0.61,0.56,0.6599999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.61,0.21999999999999997,0.95,0.73,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,0.019999999999999907,0.020000000000000018,-1.1102230246251565e-16,0.08002165417943616,-0.08519867199836884,-0.16522032617780497,-1.1102230246251565e-16,0.0,-1.1102230246251565e-16,0.019999999999999907,0.020000000000000018,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,6,2026,ibm_kingston,True,full_main_quantum_stack,0.93,0.71,0.22000000000000008,0.27187695011962204,0.6750903774879408,0.4032134273683187,100,100,0.01,loss,0.5789,0.49909749999999997,0.6564074999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.605,0.20999999999999996,0.96,0.75,5,0.05,0.05,0.13,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,0.0,0.0,0.0,0.07071877452370243,-0.024922699901653633,-0.09564147442535603,0.0041999999999999815,-0.020000000000000018,-0.040000000000000036,0.0,0.040000000000000036,0.04,0.04000000000000001
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,6,2026,ibm_kingston,True,full_main_quantum_stack,0.93,0.71,0.22000000000000008,0.27187695011962204,0.6750903774879408,0.4032134273683187,100,100,0.01,confidence,0.5004,0.4187925,0.5762,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.495,-0.010000000000000009,0.57,0.58,5,0.05,0.05,0.13,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,0.0,0.0,0.0,0.07071877452370243,-0.024922699901653633,-0.09564147442535603,-0.0026000000000000467,0.015000000000000013,0.030000000000000027,0.04999999999999993,0.019999999999999907,0.04,0.04000000000000001
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,6,2026,ibm_kingston,True,full_main_quantum_stack,0.93,0.71,0.22000000000000008,0.27187695011962204,0.6750903774879408,0.4032134273683187,100,100,0.01,correctness,0.6100000000000001,0.56,0.6599999999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.61,0.22000000000000008,0.93,0.71,5,0.0,0.0,0.0,0.0,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.6100000000000001,0.61,0.22000000000000008,0.93,0.71,0.0,0.0,0.0,0.0,0.0,0.07071877452370243,-0.024922699901653633,-0.09564147442535603,0.0,0.0,0.0,0.0,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,7,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.77,0.16999999999999993,0.27410024717915804,0.6501972082222346,0.37609696104307655,100,100,0.01,loss,0.5842,0.50429,0.6617075,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.61,0.21999999999999997,0.94,0.72,5,0.06,0.05,0.14,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.5747,0.625,0.25,0.96,0.71,0.01,0.09,0.009999999999999898,0.06000000000000005,-0.050000000000000155,0.07294207158323843,-0.049815869167359805,-0.1227579407505982,0.009500000000000064,-0.015000000000000013,-0.030000000000000027,-0.020000000000000018,0.010000000000000009,0.049999999999999996,0.05000000000000002
multiseed_factorial,MNIST,QNN,zz,1,6,6,44,43,zz_r1_d6,medium_risk_zz_repetition_baseline,zz_repetition_d6,4,0.83,0.555,0.2749999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_zz_r1_d6_s44,noisy_shot,1024,7,2026,ibm_kingston,True,full_main_quantum_stack,0.94,0.77,0.16999999999999993,0.27410024717915804,0.6501972082222346,0.37609696104307655,100,100,0.01,confidence,0.5170999999999999,0.43989500000000004,0.5964025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.45499999999999996,-0.08999999999999997,0.34,0.43,5,0.06,0.05,0.14,0.1,0.93,0.71,0.22000000000000008,0.2011581755959196,0.7000130773895944,0.49885490179367475,0.503,0.48,-0.040000000000000036,0.52,0.56,0.01,0.09,0.009999999999999898,0.06000000000000005,-0.050000000000000155,0.07294207158323843,-0.049815869167359805,-0.1227579407505982,0.01409999999999989,-0.025000000000000022,-0.04999999999999993,-0.18,-0.13000000000000006,0.049999999999999996,0.05000000000000002
